distance,speed,throttle,brake,gear,driver_code
3430.4894444444426,287.0,100.0,False,7,VER
3449.756111111109,289.0,100.0,False,7,VER
3472.311666666665,290.0,100.0,False,7,VER
3498.089444444443,290.0,100.0,False,7,VER
3520.722777777776,291.0,100.0,False,7,VER
3546.7672222222204,293.0,100.0,False,7,VER
3569.478333333331,292.0,100.0,False,7,VER
3585.756111111109,293.0,100.0,False,7,VER
3605.356111111109,294.0,100.0,False,7,VER
3634.7561111111095,294.0,100.0,False,7,VER
3657.700555555554,295.0,100.0,False,7,VER
3677.433888888887,296.0,100.0,False,7,VER
3709.767222222221,291.0,100.0,True,7,VER
3733.753055555554,269.0,0.0,True,7,VER
3748.3086111111097,262.0,0.0,True,7,VER
3759.5086111111095,252.0,0.0,True,7,VER
3785.8419444444426,237.0,29.0,False,6,VER
3798.8419444444426,234.0,65.0,False,6,VER
3814.308611111109,232.0,83.0,False,6,VER
3835.197499999998,235.0,97.0,False,6,VER
3848.1419444444414,233.0,0.0,True,6,VER
3864.9594444444415,217.0,0.0,True,6,VER
3878.759444444442,207.0,0.0,True,6,VER
3889.981666666664,202.0,0.0,True,5,VER
3904.83722222222,191.0,0.0,True,5,VER
3918.7594444444426,179.0,0.0,False,5,VER
3939.781666666665,172.0,30.0,False,5,VER
3956.5816666666647,168.0,79.0,False,5,VER
3980.981666666664,183.0,91.0,False,5,VER
3993.581666666664,189.0,94.0,False,5,VER
4004.526111111109,197.0,100.0,False,5,VER
4027.748333333331,209.0,100.0,False,5,VER
4049.448333333331,217.0,100.0,False,5,VER
4059.314999999998,222.0,100.0,False,5,VER
4077.048333333331,228.0,100.0,False,6,VER
4092.648333333331,234.0,100.0,False,6,VER
4111.537777777775,242.0,100.0,False,6,VER
4128.071111111109,248.0,100.0,False,6,VER
4159.115555555553,254.0,100.0,False,6,VER
4170.537777777775,257.0,100.0,False,6,VER
4184.982222222219,260.0,100.0,False,6,VER
4205.515555555553,264.0,100.0,False,6,VER
4223.248888888886,266.0,100.0,False,7,VER
4235.204444444442,269.0,100.0,False,7,VER
4250.2599999999975,271.0,100.0,False,7,VER
4283.916666666663,276.0,100.0,False,7,VER
4296.18333333333,276.0,100.0,False,7,VER
4311.627777777774,278.0,100.0,False,7,VER
4333.405555555552,280.0,100.0,False,7,VER
4349.072222222219,282.0,100.0,False,7,VER
4361.649999999997,283.0,100.0,False,7,VER
4374.272222222219,284.0,100.0,False,7,VER
4396.516666666664,286.0,100.0,False,7,VER
4425.316666666664,288.0,100.0,False,7,VER
4447.794444444442,289.0,100.0,False,7,VER
4463.905555555553,290.0,100.0,False,7,VER
4483.238888888886,290.0,100.0,False,7,VER
4502.7055555555535,292.0,100.0,False,7,VER
4528.749999999997,293.0,100.0,False,7,VER
4541.772222222219,293.0,100.0,False,7,VER
4558.049999999997,293.0,100.0,False,8,VER
4571.161111111108,295.0,100.0,False,8,VER
4587.5499999999965,295.0,100.0,False,8,VER
4613.94333333333,296.0,100.0,False,8,VER
4647.054444444441,298.0,100.0,False,8,VER
4660.298888888886,298.0,100.0,False,8,VER
4680.23222222222,299.0,100.0,False,8,VER
4700.165555555553,299.0,100.0,False,8,VER
4726.921111111107,301.0,100.0,False,8,VER
4743.64333333333,301.0,100.0,False,8,VER
4763.776666666664,302.0,100.0,False,8,VER
